"Date","Period","Capacity"
37835,48,0
37836,1,0
37836,2,0
37836,3,0
37836,4,0
37836,5,0
37836,6,0
37836,7,0
37836,8,0
37836,9,0
37836,10,0
37836,11,0
37836,12,0
37836,13,0
37836,14,0
37836,15,0
37836,16,0.0159287795
37836,17,0.031857559
37836,18,0.051681198
37836,19,0.071504837
37836,20,0.120582288
37836,21,0.169659739
37836,22,0.21611177
37836,23,0.262563801
37836,24,0.265656333
37836,25,0.268748865
37836,26,0.28345356
37836,27,0.298158255
37836,28,0.281286673
37836,29,0.264415091
37836,30,0.257181173
37836,31,0.249947255
37836,32,0.1929135835
37836,33,0.135879912
37836,34,0.071039074
37836,35,0.006198236
37836,36,0.003099118
37836,37,0
37836,38,0
37836,39,0
37836,40,0
37836,41,0
37836,42,0
37836,43,0
37836,44,0
37836,45,0
37836,46,0
37836,47,0
37836,48,0
37837,1,0
37837,2,0
37837,3,0
37837,4,0
37837,5,0
37837,6,0
37837,7,0
37837,8,0
37837,9,0
37837,10,0
37837,11,0
37837,12,0
37837,13,0
37837,14,0
37837,15,0
37837,16,0.0159287795
37837,17,0.031857559
37837,18,0.051681198
37837,19,0.071504837
37837,20,0.120582288
37837,21,0.169659739
37837,22,0.21611177
37837,23,0.262563801
37837,24,0.265656333
37837,25,0.268748865
37837,26,0.28345356
37837,27,0.298158255
37837,28,0.281286673
37837,29,0.264415091
37837,30,0.257181173
37837,31,0.249947255
37837,32,0.1929135835
37837,33,0.135879912
37837,34,0.071039074
37837,35,0.006198236
37837,36,0.003099118
37837,37,0
37837,38,0
37837,39,0
37837,40,0
37837,41,0
37837,42,0
37837,43,0
37837,44,0
37837,45,0
37837,46,0
37837,47,0
37837,48,0
37838,1,0
37838,2,0
37838,3,0
37838,4,0
37838,5,0
37838,6,0
37838,7,0
37838,8,0
37838,9,0
37838,10,0
37838,11,0
37838,12,0
37838,13,0
37838,14,0
37838,15,0
37838,16,0.0098355755
37838,17,0.019671151
37838,18,0.0523180945
37838,19,0.084965038
37838,20,0.211634307
37838,21,0.338303576
37838,22,0.3520285145
37838,23,0.365753453
37838,24,0.402149534
37838,25,0.438545615
37838,26,0.402340706
37838,27,0.366135797
37838,28,0.376681204
37838,29,0.387226611
37838,30,0.333143794
37838,31,0.279060977
37838,32,0.212391991
37838,33,0.145723005
37838,34,0.0776096655
37838,35,0.009496326
37838,36,0.004748163
37838,37,0
37838,38,0
37838,39,0
37838,40,0
37838,41,0
37838,42,0
37838,43,0
37838,44,0
37838,45,0
37838,46,0
37838,47,0
37838,48,0
37839,1,0
37839,2,0
37839,3,0
37839,4,0
37839,5,0
37839,6,0
37839,7,0
37839,8,0
37839,9,0
37839,10,0
37839,11,0
37839,12,0
37839,13,0
37839,14,0
37839,15,0
37839,16,0.0468504465
37839,17,0.093700893
37839,18,0.1709117135
37839,19,0.248122534
37839,20,0.2891377695
37839,21,0.330153005
37839,22,0.327876923
37839,23,0.325600841
37839,24,0.3432090835
37839,25,0.360817326
37839,26,0.333758785
37839,27,0.306700244
37839,28,0.3453076835
37839,29,0.383915123
37839,30,0.356686066
37839,31,0.329457009
37839,32,0.247056912
37839,33,0.164656815
37839,34,0.0874307975
37839,35,0.01020478
37839,36,0.00510239
37839,37,0
37839,38,0
37839,39,0
37839,40,0
37839,41,0
37839,42,0
37839,43,0
37839,44,0
37839,45,0
37839,46,0
37839,47,0
37839,48,0
37840,1,0
37840,2,0
37840,3,0
37840,4,0
37840,5,0
37840,6,0
37840,7,0
37840,8,0
37840,9,0
37840,10,0
37840,11,0
37840,12,0
37840,13,0
37840,14,0
37840,15,0
37840,16,0.0644104095
37840,17,0.128820819
37840,18,0.198373417
37840,19,0.267926015
37840,20,0.304057695
37840,21,0.340189375
37840,22,0.392934879
37840,23,0.445680383
37840,24,0.4367730615
37840,25,0.42786574
37840,26,0.400396179
37840,27,0.372926618
37840,28,0.343240352
37840,29,0.313554086
37840,30,0.2743427535
37840,31,0.235131421
37840,32,0.185880153
37840,33,0.136628885
37840,34,0.0726749555
37840,35,0.008721026
37840,36,0.004360513
37840,37,0
37840,38,0
37840,39,0
37840,40,0
37840,41,0
37840,42,0
37840,43,0
37840,44,0
37840,45,0
37840,46,0
37840,47,0
37840,48,0
37841,1,0
37841,2,0
37841,3,0
37841,4,0
37841,5,0
37841,6,0
37841,7,0
37841,8,0
37841,9,0
37841,10,0
37841,11,0
37841,12,0
37841,13,0
37841,14,0.0082858665
37841,15,0.016571733
37841,16,0.0983474265
37841,17,0.18012312
37841,18,0.2732706505
37841,19,0.366418181
37841,20,0.421047054
37841,21,0.475675927
37841,22,0.5020432515
37841,23,0.528410576
37841,24,0.51021934
37841,25,0.492028104
37841,26,0.4843318085
37841,27,0.476635513
37841,28,0.4440674095
37841,29,0.411499306
37841,30,0.3508814825
37841,31,0.290263659
37841,32,0.214899504
37841,33,0.139535349
37841,34,0.0733064825
37841,35,0.007077616
37841,36,0.003538808
37841,37,0
37841,38,0
37841,39,0
37841,40,0
37841,41,0
37841,42,0
37841,43,0
37841,44,0
37841,45,0
37841,46,0
37841,47,0
37841,48,0
37842,1,0
37842,2,0
37842,3,0
37842,4,0
37842,5,0
37842,6,0
37842,7,0
37842,8,0
37842,9,0
37842,10,0
37842,11,0
37842,12,0
37842,13,0
37842,14,0.0095682585
37842,15,0.019136517
37842,16,0.0994414815
37842,17,0.179746446
37842,18,0.2339883575
37842,19,0.288230269
37842,20,0.365809833
37842,21,0.443389397
37842,22,0.466974439
37842,23,0.490559481
37842,24,0.4389651405
37842,25,0.3873708
37842,26,0.4166969175
37842,27,0.446023035
37842,28,0.3983609255
37842,29,0.350698816
37842,30,0.323610222
37842,31,0.296521628
37842,32,0.235912796
37842,33,0.175303964
37842,34,0.0938279085
37842,35,0.012351853
37842,36,0.0061759265
37842,37,0
37842,38,0
37842,39,0
37842,40,0
37842,41,0
37842,42,0
37842,43,0
37842,44,0
37842,45,0
37842,46,0
37842,47,0
37842,48,0
37843,1,0
37843,2,0
37843,3,0
37843,4,0
37843,5,0
37843,6,0
37843,7,0
37843,8,0
37843,9,0
37843,10,0
37843,11,0
37843,12,0
37843,13,0
37843,14,0.00934031
37843,15,0.01868062
37843,16,0.1091322845
37843,17,0.199583949
37843,18,0.2968494555
37843,19,0.394114962
37843,20,0.44676731
37843,21,0.499419658
37843,22,0.519449548
37843,23,0.539479438
37843,24,0.5410379765
37843,25,0.542596515
37843,26,0.534702567
37843,27,0.526808619
37843,28,0.494950525
37843,29,0.463092431
37843,30,0.3851980005
37843,31,0.30730357
37843,32,0.2275802055
37843,33,0.147856841
37843,34,0.0782754545
37843,35,0.008694068
37843,36,0.004347034
37843,37,0
37843,38,0
37843,39,0
37843,40,0
37843,41,0
37843,42,0
37843,43,0
37843,44,0
37843,45,0
37843,46,0
37843,47,0
37843,48,0
37844,1,0
37844,2,0
37844,3,0
37844,4,0
37844,5,0
37844,6,0
37844,7,0
37844,8,0
37844,9,0
37844,10,0
37844,11,0
37844,12,0
37844,13,0
37844,14,0
37844,15,0
37844,16,0.009959756
37844,17,0.019919512
37844,18,0.0313741125
37844,19,0.042828713
37844,20,0.053025061
37844,21,0.063221409
37844,22,0.059316201
37844,23,0.055410993
37844,24,0.060830826
37844,25,0.066250659
37844,26,0.0590109005
37844,27,0.051771142
37844,28,0.065932309
37844,29,0.080093476
37844,30,0.0953232465
37844,31,0.110553017
37844,32,0.0945120615
37844,33,0.078471106
37844,34,0.0400812
37844,35,0.001691294
37844,36,0.000845647
37844,37,0
37844,38,0
37844,39,0
37844,40,0
37844,41,0
37844,42,0
37844,43,0
37844,44,0
37844,45,0
37844,46,0
37844,47,0
37844,48,0
37845,1,0
37845,2,0
37845,3,0
37845,4,0
37845,5,0
37845,6,0
37845,7,0
37845,8,0
37845,9,0
37845,10,0
37845,11,0
37845,12,0
37845,13,0
37845,14,0.0071132205
37845,15,0.014226441
37845,16,0.059534291
37845,17,0.104842141
37845,18,0.2017930315
37845,19,0.298743922
37845,20,0.3497038305
37845,21,0.400663739
37845,22,0.421950018
37845,23,0.443236297
37845,24,0.4403393925
37845,25,0.437442488
37845,26,0.4269872395
37845,27,0.416531991
37845,28,0.391476787
37845,29,0.366421583
37845,30,0.304613714
37845,31,0.242805845
37845,32,0.1746122615
37845,33,0.106418678
37845,34,0.0545099585
37845,35,0.002601239
37845,36,0.0013006195
37845,37,0
37845,38,0
37845,39,0
37845,40,0
37845,41,0
37845,42,0
37845,43,0
37845,44,0
37845,45,0
37845,46,0
37845,47,0
37845,48,0
37846,1,0
37846,2,0
37846,3,0
37846,4,0
37846,5,0
37846,6,0
37846,7,0
37846,8,0
37846,9,0
37846,10,0
37846,11,0
37846,12,0
37846,13,0
37846,14,0
37846,15,0
37846,16,0.0228399655
37846,17,0.045679931
37846,18,0.0692737215
37846,19,0.092867512
37846,20,0.125299673
37846,21,0.157731834
37846,22,0.1386205905
37846,23,0.119509347
37846,24,0.1463240225
37846,25,0.173138698
37846,26,0.144121461
37846,27,0.115104224
37846,28,0.102149231
37846,29,0.089194238
37846,30,0.07557169
37846,31,0.061949142
37846,32,0.0499206045
37846,33,0.037892067
37846,34,0.0189460335
37846,35,0
37846,36,0
37846,37,0
37846,38,0
37846,39,0
37846,40,0
37846,41,0
37846,42,0
37846,43,0
37846,44,0
37846,45,0
37846,46,0
37846,47,0
37846,48,0
37847,1,0
37847,2,0
37847,3,0
37847,4,0
37847,5,0
37847,6,0
37847,7,0
37847,8,0
37847,9,0
37847,10,0
37847,11,0
37847,12,0
37847,13,0
37847,14,0.012902105
37847,15,0.02580421
37847,16,0.1165624785
37847,17,0.207320747
37847,18,0.301914705
37847,19,0.396508663
37847,20,0.437157188
37847,21,0.477805713
37847,22,0.4849826845
37847,23,0.492159656
37847,24,0.472175534
37847,25,0.452191412
37847,26,0.4453142405
37847,27,0.438437069
37847,28,0.434122899
37847,29,0.429808729
37847,30,0.3893167865
37847,31,0.348824844
37847,32,0.267805074
37847,33,0.186785304
37847,34,0.1001572105
37847,35,0.013529117
37847,36,0.0067645585
37847,37,0
37847,38,0
37847,39,0
37847,40,0
37847,41,0
37847,42,0
37847,43,0
37847,44,0
37847,45,0
37847,46,0
37847,47,0
37847,48,0
37848,1,0
37848,2,0
37848,3,0
37848,4,0
37848,5,0
37848,6,0
37848,7,0
37848,8,0
37848,9,0
37848,10,0
37848,11,0
37848,12,0
37848,13,0
37848,14,0.013065654
37848,15,0.026131308
37848,16,0.0819468815
37848,17,0.137762455
37848,18,0.199978112
37848,19,0.262193769
37848,20,0.3204319865
37848,21,0.378670204
37848,22,0.3794563585
37848,23,0.380242513
37848,24,0.372047307
37848,25,0.363852101
37848,26,0.367210978
37848,27,0.370569855
37848,28,0.334319502
37848,29,0.298069149
37848,30,0.262593529
37848,31,0.227117909
37848,32,0.181522969
37848,33,0.135928029
37848,34,0.0724992555
37848,35,0.009070482
37848,36,0.004535241
37848,37,0
37848,38,0
37848,39,0
37848,40,0
37848,41,0
37848,42,0
37848,43,0
37848,44,0
37848,45,0
37848,46,0
37848,47,0
37848,48,0
37849,1,0
37849,2,0
37849,3,0
37849,4,0
37849,5,0
37849,6,0
37849,7,0
37849,8,0
37849,9,0
37849,10,0
37849,11,0
37849,12,0
37849,13,0
37849,14,0.0053699015
37849,15,0.010739803
37849,16,0.1017404635
37849,17,0.192741124
37849,18,0.2918369405
37849,19,0.390932757
37849,20,0.442532282
37849,21,0.494131807
37849,22,0.492657433
37849,23,0.491183059
37849,24,0.4815176105
37849,25,0.471852162
37849,26,0.4541924815
37849,27,0.436532801
37849,28,0.416363744
37849,29,0.396194687
37849,30,0.360675729
37849,31,0.325156771
37849,32,0.2488340825
37849,33,0.172511394
37849,34,0.0917395485
37849,35,0.010967703
37849,36,0.0054838515
37849,37,0
37849,38,0
37849,39,0
37849,40,0
37849,41,0
37849,42,0
37849,43,0
37849,44,0
37849,45,0
37849,46,0
37849,47,0
37849,48,0
37850,1,0
37850,2,0
37850,3,0
37850,4,0
37850,5,0
37850,6,0
37850,7,0
37850,8,0
37850,9,0
37850,10,0
37850,11,0
37850,12,0
37850,13,0
37850,14,0.0147387335
37850,15,0.029477467
37850,16,0.1024060255
37850,17,0.175334584
37850,18,0.2762047365
37850,19,0.377074889
37850,20,0.4022945335
37850,21,0.427514178
37850,22,0.447022395
37850,23,0.466530612
37850,24,0.4978437845
37850,25,0.529156957
37850,26,0.500090947
37850,27,0.471024937
37850,28,0.423602684
37850,29,0.376180431
37850,30,0.32819422
37850,31,0.280208009
37850,32,0.199579899
37850,33,0.118951789
37850,34,0.0619801755
37850,35,0.005008562
37850,36,0.002504281
37850,37,0
37850,38,0
37850,39,0
37850,40,0
37850,41,0
37850,42,0
37850,43,0
37850,44,0
37850,45,0
37850,46,0
37850,47,0
37850,48,0
37851,1,0
37851,2,0
37851,3,0
37851,4,0
37851,5,0
37851,6,0
37851,7,0
37851,8,0
37851,9,0
37851,10,0
37851,11,0
37851,12,0
37851,13,0
37851,14,0.0054118945
37851,15,0.010823789
37851,16,0.0686717075
37851,17,0.126519626
37851,18,0.1956202965
37851,19,0.264720967
37851,20,0.339069561
37851,21,0.413418155
37851,22,0.454143797
37851,23,0.494869439
37851,24,0.439776407
37851,25,0.384683375
37851,26,0.424222049
37851,27,0.463760723
37851,28,0.4240905775
37851,29,0.384420432
37851,30,0.3359003975
37851,31,0.287380363
37851,32,0.2295776295
37851,33,0.171774896
37851,34,0.0926523305
37851,35,0.013529765
37851,36,0.0067648825
37851,37,0
37851,38,0
37851,39,0
37851,40,0
37851,41,0
37851,42,0
37851,43,0
37851,44,0
37851,45,0
37851,46,0
37851,47,0
37851,48,0
37852,1,0
37852,2,0
37852,3,0
37852,4,0
37852,5,0
37852,6,0
37852,7,0
37852,8,0
37852,9,0
37852,10,0
37852,11,0
37852,12,0
37852,13,0
37852,14,0.0164314165
37852,15,0.032862833
37852,16,0.1211437225
37852,17,0.209424612
37852,18,0.302374895
37852,19,0.395325178
37852,20,0.4143438005
37852,21,0.433362423
37852,22,0.4248584255
37852,23,0.416354428
37852,24,0.3986796805
37852,25,0.381004933
37852,26,0.383528485
37852,27,0.386052037
37852,28,0.3880365815
37852,29,0.390021126
37852,30,0.3510366885
37852,31,0.312052251
37852,32,0.246078694
37852,33,0.180105137
37852,34,0.097779411
37852,35,0.015453685
37852,36,0.0077268425
37852,37,0
37852,38,0
37852,39,0
37852,40,0
37852,41,0
37852,42,0
37852,43,0
37852,44,0
37852,45,0
37852,46,0
37852,47,0
37852,48,0
37853,1,0
37853,2,0
37853,3,0
37853,4,0
37853,5,0
37853,6,0
37853,7,0
37853,8,0
37853,9,0
37853,10,0
37853,11,0
37853,12,0
37853,13,0
37853,14,0.0170849655
37853,15,0.034169931
37853,16,0.133063381
37853,17,0.231956831
37853,18,0.320150737
37853,19,0.408344643
37853,20,0.420874027
37853,21,0.433403411
37853,22,0.450387914
37853,23,0.467372417
37853,24,0.478901145
37853,25,0.490429873
37853,26,0.4707915615
37853,27,0.45115325
37853,28,0.4310191065
37853,29,0.410884963
37853,30,0.3811692115
37853,31,0.35145346
37853,32,0.276396071
37853,33,0.201338682
37853,34,0.11029227
37853,35,0.019245858
37853,36,0.009622929
37853,37,0
37853,38,0
37853,39,0
37853,40,0
37853,41,0
37853,42,0
37853,43,0
37853,44,0
37853,45,0
37853,46,0
37853,47,0
37853,48,0
37854,1,0
37854,2,0
37854,3,0
37854,4,0
37854,5,0
37854,6,0
37854,7,0
37854,8,0
37854,9,0
37854,10,0
37854,11,0
37854,12,0
37854,13,0
37854,14,0.0134059565
37854,15,0.026811913
37854,16,0.0957936595
37854,17,0.164775406
37854,18,0.2327984735
37854,19,0.300821541
37854,20,0.2719033655
37854,21,0.24298519
37854,22,0.2105144385
37854,23,0.178043687
37854,24,0.1978100265
37854,25,0.217576366
37854,26,0.2009021935
37854,27,0.184228021
37854,28,0.1713517735
37854,29,0.158475526
37854,30,0.146958884
37854,31,0.135442242
37854,32,0.115214011
37854,33,0.09498578
37854,34,0.0512639615
37854,35,0.007542143
37854,36,0.0037710715
37854,37,0
37854,38,0
37854,39,0
37854,40,0
37854,41,0
37854,42,0
37854,43,0
37854,44,0
37854,45,0
37854,46,0
37854,47,0
37854,48,0
37855,1,0
37855,2,0
37855,3,0
37855,4,0
37855,5,0
37855,6,0
37855,7,0
37855,8,0
37855,9,0
37855,10,0
37855,11,0
37855,12,0
37855,13,0
37855,14,0
37855,15,0
37855,16,0.091871376
37855,17,0.183742752
37855,18,0.244385525
37855,19,0.305028298
37855,20,0.3251943575
37855,21,0.345360417
37855,22,0.347514991
37855,23,0.349669565
37855,24,0.3837284055
37855,25,0.417787246
37855,26,0.409793743
37855,27,0.40180024
37855,28,0.4010446245
37855,29,0.400289009
37855,30,0.32579979
37855,31,0.251310571
37855,32,0.199387593
37855,33,0.147464615
37855,34,0.0822950575
37855,35,0.0171255
37855,36,0.00856275
37855,37,0
37855,38,0
37855,39,0
37855,40,0
37855,41,0
37855,42,0
37855,43,0
37855,44,0
37855,45,0
37855,46,0
37855,47,0
37855,48,0
37856,1,0
37856,2,0
37856,3,0
37856,4,0
37856,5,0
37856,6,0
37856,7,0
37856,8,0
37856,9,0
37856,10,0
37856,11,0
37856,12,0
37856,13,0
37856,14,0.0074961805
37856,15,0.014992361
37856,16,0.0690788555
37856,17,0.12316535
37856,18,0.180268686
37856,19,0.237372022
37856,20,0.2480073445
37856,21,0.258642667
37856,22,0.2483096555
37856,23,0.237976644
37856,24,0.1877444855
37856,25,0.137512327
37856,26,0.1099581965
37856,27,0.082404066
37856,28,0.072964703
37856,29,0.06352534
37856,30,0.0717305905
37856,31,0.079935841
37856,32,0.068523736
37856,33,0.057111631
37856,34,0.02896896
37856,35,0.000826289
37856,36,0.0004131445
37856,37,0
37856,38,0
37856,39,0
37856,40,0
37856,41,0
37856,42,0
37856,43,0
37856,44,0
37856,45,0
37856,46,0
37856,47,0
37856,48,0
37857,1,0
37857,2,0
37857,3,0
37857,4,0
37857,5,0
37857,6,0
37857,7,0
37857,8,0
37857,9,0
37857,10,0
37857,11,0
37857,12,0
37857,13,0
37857,14,0.018521267
37857,15,0.037042534
37857,16,0.0736573125
37857,17,0.110272091
37857,18,0.1608501415
37857,19,0.211428192
37857,20,0.231507819
37857,21,0.251587446
37857,22,0.2456195165
37857,23,0.239651587
37857,24,0.2444908725
37857,25,0.249330158
37857,26,0.2340644215
37857,27,0.218798685
37857,28,0.20527472
37857,29,0.191750755
37857,30,0.1726608485
37857,31,0.153570942
37857,32,0.1294242915
37857,33,0.105277641
37857,34,0.058124616
37857,35,0.010971591
37857,36,0.0054857955
37857,37,0
37857,38,0
37857,39,0
37857,40,0
37857,41,0
37857,42,0
37857,43,0
37857,44,0
37857,45,0
37857,46,0
37857,47,0
37857,48,0
37858,1,0
37858,2,0
37858,3,0
37858,4,0
37858,5,0
37858,6,0
37858,7,0
37858,8,0
37858,9,0
37858,10,0
37858,11,0
37858,12,0
37858,13,0
37858,14,0.020577987
37858,15,0.041155974
37858,16,0.0817100065
37858,17,0.122264039
37858,18,0.1988812865
37858,19,0.275498534
37858,20,0.3328326535
37858,21,0.390166773
37858,22,0.416479257
37858,23,0.442791741
37858,24,0.471856536
37858,25,0.500921331
37858,26,0.51762507
37858,27,0.534328809
37858,28,0.48128067
37858,29,0.428232531
37858,30,0.3666935985
37858,31,0.305154666
37858,32,0.2362095985
37858,33,0.167264531
37858,34,0.0932858955
37858,35,0.01930726
37858,36,0.00965363
37858,37,0
37858,38,0
37858,39,0
37858,40,0
37858,41,0
37858,42,0
37858,43,0
37858,44,0
37858,45,0
37858,46,0
37858,47,0
37858,48,0
37859,1,0
37859,2,0
37859,3,0
37859,4,0
37859,5,0
37859,6,0
37859,7,0
37859,8,0
37859,9,0
37859,10,0
37859,11,0
37859,12,0
37859,13,0
37859,14,0.021705254
37859,15,0.043410508
37859,16,0.098850728
37859,17,0.154290948
37859,18,0.233623365
37859,19,0.312955782
37859,20,0.3034977065
37859,21,0.294039631
37859,22,0.320978301
37859,23,0.347916971
37859,24,0.3842594105
37859,25,0.42060185
37859,26,0.4310101965
37859,27,0.441418543
37859,28,0.400981441
37859,29,0.360544339
37859,30,0.3195757625
37859,31,0.278607186
37859,32,0.231444473
37859,33,0.18428176
37859,34,0.10475728
37859,35,0.0252328
37859,36,0.0126164
37859,37,0
37859,38,0
37859,39,0
37859,40,0
37859,41,0
37859,42,0
37859,43,0
37859,44,0
37859,45,0
37859,46,0
37859,47,0
37859,48,0
37860,1,0
37860,2,0
37860,3,0
37860,4,0
37860,5,0
37860,6,0
37860,7,0
37860,8,0
37860,9,0
37860,10,0
37860,11,0
37860,12,0
37860,13,0
37860,14,0.022481688
37860,15,0.044963376
37860,16,0.129926782
37860,17,0.214890188
37860,18,0.2935069415
37860,19,0.372123695
37860,20,0.414353197
37860,21,0.456582699
37860,22,0.428607747
37860,23,0.400632795
37860,24,0.431767189
37860,25,0.462901583
37860,26,0.4936765575
