"Date","Period","Temp"
39967,30,16.05
39967,31,16
39967,32,15.7
39967,33,15.4
39967,34,15.25
39967,35,15.1
39967,36,15
39967,37,14.9
39967,38,14.7
39967,39,14.5
39967,40,14.25
39967,41,14
39967,42,14
39967,43,14
39967,44,14.05
39967,45,14.1
39967,46,14.5
39967,47,14.9
39967,48,14.75
39968,1,14.6
39968,2,14.45
39968,3,14.3
39968,4,14.15
39968,5,14
39968,6,14.4
39968,7,14.8
39968,8,14.45
39968,9,14.1
39968,10,14.1
39968,11,14.1
39968,12,13.8
39968,13,13.5
39968,14,13.45
39968,15,13.4
39968,16,13.45
39968,17,13.5
39968,18,13.85
39968,19,14.2
39968,20,14.3
39968,21,14.4
39968,22,14.5
39968,23,14.6
39968,24,14.6
39968,25,14.6
39968,26,14.6
39968,27,14.6
39968,28,14.65
39968,29,14.7
39968,30,14.25
39968,31,13.8
39968,32,13.7
39968,33,13.6
39968,34,13.85
39968,35,14.1
39968,36,13.6
39968,37,13.1
39968,38,13.3
39968,39,13.5
39968,40,13.35
39968,41,13.2
39968,42,12.95
39968,43,12.7
39968,44,12.35
39968,45,12
39968,46,11.8
39968,47,11.6
39968,48,11.15
39969,1,10.7
39969,2,10.55
39969,3,10.4
39969,4,9.9
39969,5,9.4
39969,6,9.3
39969,7,9.2
39969,8,9.15
39969,9,9.1
39969,10,9.2
39969,11,9.3
39969,12,9.1
39969,13,8.9
39969,14,8.45
39969,15,8
39969,16,8.5
39969,17,9
39969,18,9.8
39969,19,10.6
39969,20,10.8
39969,21,11
39969,22,11.45
39969,23,11.9
39969,24,12
39969,25,12.1
39969,26,12.35
39969,27,12.6
39969,28,12.7
39969,29,12.8
39969,30,12.95
39969,31,13.1
39969,32,13.1
39969,33,13.1
39969,34,13.05
39969,35,13
39969,36,12.6
39969,37,12.2
39969,38,11.45
39969,39,10.7
39969,40,10.6
39969,41,10.5
39969,42,10.5
39969,43,10.5
39969,44,10.15
39969,45,9.8
39969,46,10.05
39969,47,10.3
39969,48,9.85
39970,1,9.4
39970,2,8.7
39970,3,8
39970,4,8.4
39970,5,8.8
39970,6,8.6
39970,7,8.4
39970,8,8.05
39970,9,7.7
39970,10,7.25
39970,11,6.8
39970,12,7.2
39970,13,7.6
39970,14,7.1
39970,15,6.6
39970,16,7.45
39970,17,8.3
39970,18,8.9
39970,19,9.5
39970,20,10.2
39970,21,10.9
39970,22,10.8
39970,23,10.7
39970,24,11.25
39970,25,11.8
39970,26,11.75
39970,27,11.7
39970,28,11.85
39970,29,12
39970,30,12.25
39970,31,12.5
39970,32,12.9
39970,33,13.3
39970,34,13.2
39970,35,13.1
39970,36,13
39970,37,12.9
39970,38,12.7
39970,39,12.5
39970,40,12.5
39970,41,12.5
39970,42,12
39970,43,11.5
39970,44,11.7
39970,45,11.9
39970,46,12
39970,47,12.1
39970,48,12.1
39971,1,12.1
39971,2,12.1
39971,3,12.1
39971,4,12.05
39971,5,12
39971,6,12
39971,7,12
39971,8,11.3
39971,9,10.6
39971,10,10.45
39971,11,10.3
39971,12,10.65
39971,13,11
39971,14,10.7
39971,15,10.4
39971,16,10.5
39971,17,10.6
39971,18,10.6
39971,19,10.6
39971,20,10.85
39971,21,11.1
39971,22,11.25
39971,23,11.4
39971,24,11.5
39971,25,11.6
39971,26,11.75
39971,27,11.9
39971,28,12.1
39971,29,12.3
39971,30,12.45
39971,31,12.6
39971,32,12.9
39971,33,13.2
39971,34,13.15
39971,35,13.1
39971,36,13.1
39971,37,13.1
39971,38,12.95
39971,39,12.8
39971,40,12.7
39971,41,12.6
39971,42,12.45
39971,43,12.3
39971,44,12.2
39971,45,12.1
39971,46,12.05
39971,47,12
39971,48,11.9
39972,1,11.8
39972,2,11.8
39972,3,11.8
39972,4,11.8
39972,5,11.8
39972,6,11.8
39972,7,11.8
39972,8,11.8
39972,9,11.8
39972,10,11.85
39972,11,11.9
39972,12,11.9
39972,13,11.9
39972,14,12.05
39972,15,12.2
39972,16,12.15
39972,17,12.1
39972,18,12.15
39972,19,12.2
39972,20,12.3
39972,21,12.4
39972,22,12.4
39972,23,12.4
39972,24,12.55
39972,25,12.7
39972,26,12.75
39972,27,12.8
39972,28,12.9
39972,29,13
39972,30,12.35
39972,31,11.7
39972,32,11.65
39972,33,11.6
39972,34,11.45
39972,35,11.3
39972,36,11.35
39972,37,11.4
39972,38,11.15
39972,39,10.9
39972,40,10.6
39972,41,10.3
39972,42,10.1
39972,43,9.9
39972,44,10
39972,45,10.1
39972,46,10.15
39972,47,10.2
39972,48,10.1
39973,1,10
39973,2,10
39973,3,10
39973,4,10.15
39973,5,10.3
39973,6,9.85
39973,7,9.4
39973,8,9.5
39973,9,9.6
39973,10,9.55
39973,11,9.5
39973,12,9.6
39973,13,9.7
39973,14,9.3
39973,15,8.9
39973,16,9.2
39973,17,9.5
39973,18,9.35
39973,19,9.2
39973,20,9.2
39973,21,9.2
39973,22,9.8
39973,23,10.4
39973,24,10.25
39973,25,10.1
39973,26,10.45
39973,27,10.8
39973,28,10.95
39973,29,11.1
39973,30,11.1
39973,31,11.1
39973,32,10.9
39973,33,10.7
39973,34,10
39973,35,9.3
39973,36,9
39973,37,8.7
39973,38,9
39973,39,9.3
39973,40,8.4
39973,41,7.5
39973,42,8.2
39973,43,8.9
39973,44,7.9
39973,45,6.9
39973,46,8.2
39973,47,9.5
39973,48,9.45
39974,1,9.4
39974,2,8.65
39974,3,7.9
39974,4,7.35
39974,5,6.8
39974,6,6.9
39974,7,7
39974,8,6.9
39974,9,6.8
39974,10,6.75
39974,11,6.7
39974,12,6.6
39974,13,6.5
39974,14,6.65
39974,15,6.8
39974,16,7.35
39974,17,7.9
39974,18,7.65
39974,19,7.4
39974,20,7.4
39974,21,7.4
39974,22,7.45
39974,23,7.5
39974,24,7.8
39974,25,8.1
39974,26,8.75
39974,27,9.4
39974,28,9.45
39974,29,9.5
39974,30,9.5
39974,31,9.5
39974,32,9.4
39974,33,9.3
39974,34,8.95
39974,35,8.6
39974,36,8.5
39974,37,8.4
39974,38,8.25
39974,39,8.1
39974,40,8.55
39974,41,9
39974,42,9.05
39974,43,9.1
39974,44,9.5
39974,45,9.9
39974,46,9.65
39974,47,9.4
39974,48,9.35
39975,1,9.3
39975,2,9.3
39975,3,9.3
39975,4,9.3
39975,5,9.3
39975,6,9.2
39975,7,9.1
39975,8,9.05
39975,9,9
39975,10,9.25
39975,11,9.5
39975,12,9.4
39975,13,9.3
39975,14,9.45
39975,15,9.6
39975,16,9.85
39975,17,10.1
39975,18,10.3
39975,19,10.5
39975,20,10.25
39975,21,10
39975,22,10
39975,23,10
39975,24,10.25
39975,25,10.5
39975,26,10.7
39975,27,10.9
39975,28,11
39975,29,11.1
39975,30,11.25
39975,31,11.4
39975,32,11.5
39975,33,11.6
39975,34,11.65
39975,35,11.7
39975,36,11.8
39975,37,11.9
39975,38,11.9
39975,39,11.9
39975,40,11.85
39975,41,11.8
39975,42,11.75
39975,43,11.7
39975,44,11.35
39975,45,11
39975,46,10.8
39975,47,10.6
39975,48,10.5
39976,1,10.4
39976,2,10.3
39976,3,10.2
39976,4,10.1
39976,5,10
39976,6,9.15
39976,7,8.3
39976,8,8.4
39976,9,8.5
39976,10,7.45
39976,11,6.4
39976,12,7.2
39976,13,8
39976,14,7.8
39976,15,7.6
39976,16,7.55
39976,17,7.5
39976,18,7.65
39976,19,7.8
39976,20,8.4
39976,21,9
39976,22,9.35
39976,23,9.7
39976,24,9.8
39976,25,9.9
39976,26,10.1
39976,27,10.3
39976,28,10.35
39976,29,10.4
39976,30,10.25
39976,31,10.1
39976,32,10.15
39976,33,10.2
39976,34,10.1
39976,35,10
39976,36,9.5
39976,37,9
39976,38,8.75
39976,39,8.5
39976,40,8.65
39976,41,8.8
39976,42,9.1
39976,43,9.4
39976,44,9.25
39976,45,9.1
39976,46,9.1
39976,47,9.1
39976,48,8.85
39977,1,8.6
39977,2,8.6
39977,3,8.6
39977,4,8.95
39977,5,9.3
39977,6,9.25
39977,7,9.2
39977,8,9.4
39977,9,9.6
39977,10,9.3
39977,11,9
39977,12,8.95
39977,13,8.9
39977,14,9.3
39977,15,9.7
39977,16,9.55
39977,17,9.4
39977,18,9.65
39977,19,9.9
39977,20,10.1
39977,21,10.3
39977,22,10.55
39977,23,10.8
39977,24,10.95
39977,25,11.1
39977,26,11.45
39977,27,11.8
39977,28,11.9
39977,29,12
39977,30,12.15
39977,31,12.3
39977,32,12.4
39977,33,12.5
39977,34,12.5
39977,35,12.5
39977,36,12.35
39977,37,12.2
39977,38,11.8
39977,39,11.4
39977,40,11.15
39977,41,10.9
39977,42,11.1
39977,43,11.3
39977,44,11.25
39977,45,11.2
39977,46,11.5
39977,47,11.8
39977,48,11.95
39978,1,12.1
39978,2,12
39978,3,11.9
39978,4,11.95
39978,5,12
39978,6,11.85
39978,7,11.7
39978,8,11.75
39978,9,11.8
39978,10,11.65
39978,11,11.5
39978,12,11.25
39978,13,11
39978,14,10.4
39978,15,9.8
39978,16,10.25
39978,17,10.7
39978,18,11.45
39978,19,12.2
39978,20,12.55
39978,21,12.9
39978,22,13.35
39978,23,13.8
39978,24,14.4
39978,25,15
39978,26,14.75
39978,27,14.5
39978,28,14.6
39978,29,14.7
39978,30,14.55
39978,31,14.4
39978,32,14.2
39978,33,14
39978,34,13.85
39978,35,13.7
39978,36,13.45
39978,37,13.2
39978,38,12.9
39978,39,12.6
39978,40,12.35
39978,41,12.1
39978,42,11.6
39978,43,11.1
39978,44,10.9
39978,45,10.7
39978,46,10.45
39978,47,10.2
39978,48,10.1
39979,1,10
39979,2,9.7
39979,3,9.4
39979,4,9.4
39979,5,9.4
39979,6,9.6
39979,7,9.8
39979,8,9.7
39979,9,9.6
39979,10,9.65
39979,11,9.7
39979,12,9.4
39979,13,9.1
39979,14,9.05
39979,15,9
39979,16,9.4
39979,17,9.8
39979,18,10.6
39979,19,11.4
39979,20,11.85
39979,21,12.3
39979,22,13
39979,23,13.7
39979,24,13.85
39979,25,14
39979,26,14.3
39979,27,14.6
39979,28,14.8
39979,29,15
39979,30,14.75
39979,31,14.5
39979,32,13.9
39979,33,13.3
39979,34,12.85
39979,35,12.4
39979,36,11.95
39979,37,11.5
39979,38,11.25
39979,39,11
39979,40,10.75
39979,41,10.5
39979,42,10.3
39979,43,10.1
39979,44,9.9
39979,45,9.7
39979,46,9.6
39979,47,9.5
39979,48,9.25
39980,1,9
39980,2,8.9
39980,3,8.8
39980,4,8.7
39980,5,8.6
39980,6,8.55
39980,7,8.5
39980,8,8.45
39980,9,8.4
39980,10,8.25
39980,11,8.1
39980,12,8.25
39980,13,8.4
39980,14,8.4
39980,15,8.4
39980,16,8.7
39980,17,9
39980,18,9.65
39980,19,10.3
39980,20,10.7
39980,21,11.1
39980,22,11.8
39980,23,12.5
39980,24,12
39980,25,11.5
39980,26,11.6
39980,27,11.7
39980,28,11.9
39980,29,12.1
39980,30,12.9
39980,31,13.7
39980,32,13.45
39980,33,13.2
39980,34,12.55
39980,35,11.9
39980,36,11.3
39980,37,10.7
39980,38,10.4
39980,39,10.1
39980,40,10.05
39980,41,10
39980,42,9.8
39980,43,9.6
39980,44,9.5
39980,45,9.4
39980,46,9.3
39980,47,9.2
39980,48,9.2
39981,1,9.2
39981,2,8.95
39981,3,8.7
39981,4,7.7
39981,5,6.7
39981,6,6.25
39981,7,5.8
39981,8,5.25
39981,9,4.7
39981,10,5.25
39981,11,5.8
39981,12,5.65
39981,13,5.5
39981,14,5.9
39981,15,6.3
39981,16,6.9
39981,17,7.5
39981,18,7.9
39981,19,8.3
39981,20,8.45
39981,21,8.6
39981,22,8.7
39981,23,8.8
39981,24,9
39981,25,9.2
39981,26,9.35
39981,27,9.5
39981,28,9.65
39981,29,9.8
39981,30,10.05
39981,31,10.3
39981,32,10.25
39981,33,10.2
39981,34,9.4
39981,35,8.6
39981,36,8.25
39981,37,7.9
39981,38,8
39981,39,8.1
39981,40,8
39981,41,7.9
39981,42,7.7
39981,43,7.5
39981,44,7.4
39981,45,7.3
39981,46,7.25
39981,47,7.2
39981,48,7.2
39982,1,7.2
39982,2,7.15
39982,3,7.1
39982,4,6.95
39982,5,6.8
39982,6,6.8
39982,7,6.8
39982,8,6.7
39982,9,6.6
39982,10,6.5
39982,11,6.4
39982,12,6.45
39982,13,6.5
39982,14,6.5
39982,15,6.5
39982,16,6.45
39982,17,6.4
39982,18,6.3
39982,19,6.2
39982,20,6.4
39982,21,6.6
39982,22,8.15
39982,23,9.7
39982,24,10.1
39982,25,10.5
39982,26,10.65
39982,27,10.8
39982,28,11.4
39982,29,12
39982,30,12.25
39982,31,12.5
39982,32,12.5
39982,33,12.5
39982,34,12.4
39982,35,12.3
39982,36,11.75
39982,37,11.2
39982,38,11.1
39982,39,11
39982,40,10.65
39982,41,10.3
39982,42,10.4
39982,43,10.5
39982,44,10.1
39982,45,9.7
39982,46,9.4
39982,47,9.1
39982,48,8.8
39983,1,8.5
39983,2,8.35
39983,3,8.2
39983,4,8
39983,5,7.8
39983,6,7.5
39983,7,7.2
39983,8,7.2
39983,9,7.2
39983,10,6.8
39983,11,6.4
39983,12,5.9
39983,13,5.4
39983,14,5.5
39983,15,5.6
39983,16,5.75
39983,17,5.9
39983,18,6.8
39983,19,7.7
39983,20,8.9
39983,21,10.1
39983,22,11.6
39983,23,13.1
39983,24,13.65
39983,25,14.2
39983,26,13.7
39983,27,13.2
39983,28,14.1
39983,29,15
39983,30,15.85
39983,31,16.7
39983,32,16.45
39983,33,16.2
39983,34,15.2
39983,35,14.2
39983,36,13.65
39983,37,13.1
39983,38,12.8
39983,39,12.5
39983,40,12.05
39983,41,11.6
39983,42,11.4
39983,43,11.2
39983,44,11.05
39983,45,10.9
39983,46,11.1
39983,47,11.3
39983,48,11.5
39984,1,11.7
39984,2,11.7
39984,3,11.7
39984,4,12.05
39984,5,12.4
39984,6,12
39984,7,11.6
39984,8,11.6
39984,9,11.6
39984,10,11.4
39984,11,11.2
39984,12,10.95
39984,13,10.7
39984,14,10.85
39984,15,11
39984,16,11.55
39984,17,12.1
39984,18,12.4
39984,19,12.7
39984,20,13.5
39984,21,14.3
39984,22,14.75
39984,23,15.2
39984,24,15.15
39984,25,15.1
39984,26,15
39984,27,14.9
39984,28,14.95
39984,29,15
39984,30,15
39984,31,15
39984,32,14.8
39984,33,14.6
39984,34,14.4
39984,35,14.2
39984,36,14.2
39984,37,14.2
39984,38,14.2
39984,39,14.2
39984,40,14.3
39984,41,14.4
39984,42,14
39984,43,13.6
39984,44,13.65
39984,45,13.7
39984,46,13.5
39984,47,13.3
39984,48,13.05
39985,1,12.8
39985,2,12.7
39985,3,12.6
39985,4,12.45
39985,5,12.3
39985,6,12.2
39985,7,12.1
39985,8,12.3
39985,9,12.5
39985,10,12.5
39985,11,12.5
39985,12,12.6
39985,13,12.7
39985,14,12.55
39985,15,12.4
39985,16,12.55
39985,17,12.7
39985,18,12.85
39985,19,13
39985,20,13.5
39985,21,14
39985,22,13.95
39985,23,13.9
39985,24,14.55
39985,25,15.2
39985,26,15.5
39985,27,15.8
39985,28,16.15
39985,29,16.5
39985,30,16.15
39985,31,15.8
39985,32,15.95
39985,33,16.1
39985,34,15.9
39985,35,15.7
39985,36,15.1
39985,37,14.5
39985,38,14.05
39985,39,13.6
39985,40,13.75
39985,41,13.9
39985,42,13.75
39985,43,13.6
39985,44,13.3
39985,45,13
39985,46,13
39985,47,13
39985,48,12.85
39986,1,12.7
39986,2,12.5
39986,3,12.3
39986,4,12.25
39986,5,12.2
39986,6,12.25
39986,7,12.3
39986,8,12.3
39986,9,12.3
39986,10,12.2
39986,11,12.1
39986,12,11.9
39986,13,11.7
39986,14,11.35
39986,15,11
39986,16,11.1
39986,17,11.2
39986,18,11.9
39986,19,12.6
39986,20,13.3
39986,21,14
39986,22,13.8
39986,23,13.6
39986,24,14.25
39986,25,14.9
39986,26,14.9
39986,27,14.9
39986,28,15.4
39986,29,15.9
39986,30,16.2
39986,31,16.5
39986,32,16.35
39986,33,16.2
39986,34,16.05
39986,35,15.9
39986,36,15.35
39986,37,14.8
39986,38,14.35
39986,39,13.9
39986,40,13.65
39986,41,13.4
39986,42,13
39986,43,12.6
39986,44,12.5
39986,45,12.4
39986,46,12.1
39986,47,11.8
39986,48,11.45
39987,1,11.1
39987,2,10.8
39987,3,10.5
39987,4,10.9
39987,5,11.3
39987,6,11.25
39987,7,11.2
39987,8,10.8
39987,9,10.4
39987,10,10.9
39987,11,11.4
39987,12,11.15
39987,13,10.9
39987,14,11.3
39987,15,11.7
39987,16,11.8
39987,17,11.9
39987,18,12
39987,19,12.1
39987,20,13.3
39987,21,14.5
39987,22,14.3
39987,23,14.1
39987,24,14.45
39987,25,14.8
39987,26,15
39987,27,15.2
39987,28,15.45
39987,29,15.7
39987,30,15.1
39987,31,14.5
39987,32,14.45
39987,33,14.4
39987,34,14.25
39987,35,14.1
39987,36,14
39987,37,13.9
39987,38,13.35
39987,39,12.8
39987,40,12.85
39987,41,12.9
39987,42,12.9
39987,43,12.9
39987,44,12.65
39987,45,12.4
39987,46,12.65
39987,47,12.9
39987,48,12.35
39988,1,11.8
39988,2,11.8
39988,3,11.8
39988,4,11.8
39988,5,11.8
39988,6,11.6
39988,7,11.4
39988,8,11.5
39988,9,11.6
39988,10,11.95
39988,11,12.3
39988,12,12.15
39988,13,12
39988,14,11.6
39988,15,11.2
39988,16,10.7
39988,17,10.2
39988,18,11.4
39988,19,12.6
39988,20,12.5
39988,21,12.4
39988,22,12.9
39988,23,13.4
39988,24,13.45
39988,25,13.5
39988,26,13.7
39988,27,13.9
39988,28,14.15
39988,29,14.4
39988,30,13.9
39988,31,13.4
39988,32,13.65
39988,33,13.9
39988,34,13.7
39988,35,13.5
39988,36,12.75
39988,37,12
39988,38,11.3
39988,39,10.6
39988,40,10.85
39988,41,11.1
39988,42,10.6
39988,43,10.1
39988,44,10.1
39988,45,10.1
39988,46,9.5
39988,47,8.9
39988,48,8.45
39989,1,8
39989,2,8.05
39989,3,8.1
39989,4,7.65
39989,5,7.2
39989,6,6.95
39989,7,6.7
39989,8,6.55
39989,9,6.4
39989,10,8.05
39989,11,9.7
39989,12,9.7
39989,13,9.7
39989,14,8.6
39989,15,7.5
39989,16,8.05
39989,17,8.6
39989,18,9.25
39989,19,9.9
39989,20,10.25
39989,21,10.6
39989,22,10.9
39989,23,11.2
39989,24,11.5
39989,25,11.8
39989,26,12
39989,27,12.2
39989,28,12.55
39989,29,12.9
39989,30,12.65
39989,31,12.4
39989,32,12.5
39989,33,12.6
39989,34,12.35
39989,35,12.1
39989,36,12.1
39989,37,12.1
39989,38,11.8
39989,39,11.5
39989,40,11.4
39989,41,11.3
39989,42,11.2
39989,43,11.1
39989,44,11.05
39989,45,11
39989,46,10.85
39989,47,10.7
39989,48,10.65
39990,1,10.6
39990,2,10.45
39990,3,10.3
39990,4,9.5
39990,5,8.7
39990,6,8.9
39990,7,9.1
39990,8,8.95
39990,9,8.8
39990,10,8.85
39990,11,8.9
39990,12,8.35
39990,13,7.8
39990,14,8.1
39990,15,8.4
39990,16,9.05
39990,17,9.7
39990,18,10
39990,19,10.3
39990,20,10.85
39990,21,11.4
39990,22,11.7
39990,23,12
39990,24,12.3
39990,25,12.6
39990,26,12.65
39990,27,12.7
39990,28,12.75
39990,29,12.8
39990,30,13.2
39990,31,13.6
39990,32,13.55
39990,33,13.5
39990,34,13.25
39990,35,13
39990,36,12.45
39990,37,11.9
39990,38,11.6
39990,39,11.3
39990,40,11.4
39990,41,11.5
39990,42,11.2
39990,43,10.9
39990,44,11.15
39990,45,11.4
39990,46,11.35
39990,47,11.3
39990,48,10.65
39991,1,10
39991,2,9.6
39991,3,9.2
39991,4,9
39991,5,8.8
39991,6,8.55
39991,7,8.3
39991,8,8.35
39991,9,8.4
39991,10,8
39991,11,7.6
39991,12,7.2
39991,13,6.8
39991,14,6.85
39991,15,6.9
39991,16,6.75
39991,17,6.6
39991,18,7.3
39991,19,8
39991,20,8.9
39991,21,9.8
39991,22,9.95
39991,23,10.1
39991,24,10.35
39991,25,10.6
39991,26,10.9
39991,27,11.2
39991,28,11.8
39991,29,12.4
39991,30,12.2
39991,31,12
39991,32,11.95
39991,33,11.9
39991,34,12.05
39991,35,12.2
39991,36,12.15
39991,37,12.1
39991,38,11.8
39991,39,11.5
39991,40,11.2
39991,41,10.9
39991,42,10.7
39991,43,10.5
39991,44,10.4
39991,45,10.3
39991,46,9.9
39991,47,9.5
39991,48,8.6
39992,1,7.7
39992,2,7.55
39992,3,7.4
39992,4,7.2
39992,5,7
39992,6,6.6
39992,7,6.2
39992,8,6.45
39992,9,6.7
39992,10,6.7
39992,11,6.7
39992,12,6.65
39992,13,6.6
39992,14,6.65
39992,15,6.7
39992,16,6.6
39992,17,6.5
39992,18,6.75
39992,19,7
39992,20,7.45
39992,21,7.9
39992,22,9.25
39992,23,10.6
39992,24,11.05
39992,25,11.5
39992,26,12.5
39992,27,13.5
39992,28,13.6
39992,29,13.7
39992,30,13.85
39992,31,14
39992,32,13.85
39992,33,13.7
39992,34,13.6
39992,35,13.5
39992,36,13.25
39992,37,13
39992,38,12.95
39992,39,12.9
39992,40,12.6
39992,41,12.3
39992,42,12.2
39992,43,12.1
39992,44,12.05
39992,45,12
39992,46,12.35
39992,47,12.7
39992,48,12.8
39993,1,12.9
39993,2,12.95
39993,3,13
39993,4,13.05
39993,5,13.1
39993,6,13.15
39993,7,13.2
39993,8,13.15
39993,9,13.1
39993,10,13.05
39993,11,13
39993,12,12.85
39993,13,12.7
39993,14,12.75
39993,15,12.8
39993,16,12.8
39993,17,12.8
39993,18,12.8
39993,19,12.8
39993,20,12.95
39993,21,13.1
39993,22,13.35
39993,23,13.6
39993,24,13.75
39993,25,13.9
39993,26,14.1
39993,27,14.3
39993,28,14.65
39993,29,15
39993,30,14.9
39993,31,14.8
39993,32,14.7
39993,33,14.6
39993,34,14.4
39993,35,14.2
39993,36,14.15
39993,37,14.1
39993,38,14.2
39993,39,14.3
39993,40,14.5
39993,41,14.7
39993,42,14.65
39993,43,14.6
39993,44,14.6
39993,45,14.6
39993,46,15.3
39993,47,16
39993,48,15.8
39994,1,15.6
39994,2,15.6
39994,3,15.6
39994,4,16.15
39994,5,16.7
39994,6,16.6
39994,7,16.5
39994,8,16.65
39994,9,16.8
39994,10,16.75
39994,11,16.7
39994,12,16.4
39994,13,16.1
39994,14,15.95
39994,15,15.8
39994,16,15.95
39994,17,16.1
39994,18,16
39994,19,15.9
39994,20,16.45
39994,21,17
39994,22,17
39994,23,17
39994,24,17.55
39994,25,18.1
39994,26,18.35
39994,27,18.6
39994,28,18.3
39994,29,18
39994,30,18.35
39994,31,18.7
39994,32,18.15
39994,33,17.6
39994,34,15.65
39994,35,13.7
39994,36,13.95
39994,37,14.2
39994,38,14.1
39994,39,14
39994,40,13.8
39994,41,13.6
39994,42,13.55
39994,43,13.5
39994,44,13.45
39994,45,13.4
39994,46,13.3
39994,47,13.2
39994,48,13
39995,1,12.8
39995,2,12.65
39995,3,12.5
39995,4,12.35
39995,5,12.2
39995,6,12.2
39995,7,12.2
39995,8,12.1
39995,9,12
39995,10,12.05
39995,11,12.1
39995,12,12
39995,13,11.9
39995,14,11.95
39995,15,12
39995,16,11.9
39995,17,11.8
39995,18,11.9
39995,19,12
39995,20,12.45
39995,21,12.9
39995,22,13.1
39995,23,13.3
39995,24,13.1
39995,25,12.9
39995,26,13.1
39995,27,13.3
39995,28,13.25
39995,29,13.2
39995,30,13.55
39995,31,13.9
39995,32,14
39995,33,14.1
39995,34,13.8
39995,35,13.5
39995,36,13.3
39995,37,13.1
39995,38,12.95
39995,39,12.8
39995,40,12.7
39995,41,12.6
39995,42,12.45
39995,43,12.3
39995,44,12.35
39995,45,12.4
39995,46,12.4
39995,47,12.4
39995,48,12.3
39996,1,12.2
39996,2,12.15
39996,3,12.1
39996,4,12.1
39996,5,12.1
39996,6,12
39996,7,11.9
39996,8,12
39996,9,12.1
39996,10,12.05
39996,11,12
39996,12,11.75
39996,13,11.5
39996,14,11.55
39996,15,11.6
39996,16,11.6
39996,17,11.6
39996,18,11.7
39996,19,11.8
39996,20,11.85
39996,21,11.9
39996,22,12.05
39996,23,12.2
39996,24,12.25
39996,25,12.3
39996,26,12.35
39996,27,12.4
39996,28,12.35
39996,29,12.3
39996,30,11.95
39996,31,11.6
39996,32,11.6
39996,33,11.6
39996,34,11.8
39996,35,12
39996,36,11.85
39996,37,11.7
39996,38,11.6
39996,39,11.5
39996,40,11
39996,41,10.5
39996,42,10.75
39996,43,11
39996,44,10.8
39996,45,10.6
39996,46,10.2
39996,47,9.8
39996,48,9.85
39997,1,9.9
39997,2,9.85
39997,3,9.8
39997,4,9.9
39997,5,10
39997,6,10.15
39997,7,10.3
39997,8,10.4
39997,9,10.5
39997,10,10.35
39997,11,10.2
39997,12,10.15
39997,13,10.1
39997,14,10.4
39997,15,10.7
39997,16,10.15
39997,17,9.6
39997,18,10.2
39997,19,10.8
39997,20,11.25
39997,21,11.7
39997,22,12.05
39997,23,12.4
39997,24,11.75
39997,25,11.1
39997,26,11.3
39997,27,11.5
39997,28,12
39997,29,12.5
39997,30,12.45
39997,31,12.4
39997,32,12.15
39997,33,11.9
39997,34,11.7
39997,35,11.5
39997,36,11.3
39997,37,11.1
39997,38,11.1
39997,39,11.1
39997,40,11
39997,41,10.9
39997,42,10.6
39997,43,10.3
39997,44,10.6
39997,45,10.9
39997,46,10.85
39997,47,10.8
39997,48,10.5
39998,1,10.2
39998,2,10.15
39998,3,10.1
39998,4,10.15
39998,5,10.2
39998,6,10.2
39998,7,10.2
39998,8,10.3
39998,9,10.4
39998,10,10.75
39998,11,11.1
39998,12,11.5
39998,13,11.9
39998,14,11.55
39998,15,11.2
39998,16,11.35
39998,17,11.5
39998,18,11.35
39998,19,11.2
39998,20,11.35
39998,21,11.5
39998,22,11.6
39998,23,11.7
